"j","k","method","ISE_MC"
3,14,"LL",9.98554779347042e-05
3,14,"NW",0.00260762244599541
3,20,"LL",6.4411424141553e-05
3,20,"NW",0.00293162066702038
4,7,"LL",0.000493862787819239
4,7,"NW",0.00272092820511091
4,10,"LL",0.000402401631447446
4,10,"NW",0.00363952578683262
4,14,"LL",0.000173650986224982
4,14,"NW",0.0027154581774788
4,20,"LL",0.000160908506242989
4,20,"NW",0.00245241722606951
5,7,"LL",0.00111911672410976
5,7,"NW",0.00968310772468651
5,10,"LL",0.000930027237503695
5,10,"NW",0.00557332819887944
5,14,"LL",0.000465977598605903
5,14,"NW",0.00505143249523109
5,20,"LL",0.000268606994791017
5,20,"NW",0.00766206305198076
6,7,"LL",0.000724452451089649
6,7,"NW",0.00551203224693427
6,10,"LL",0.000398435963750692
6,10,"NW",0.00380702656662981
6,14,"LL",0.000175140581649327
6,14,"NW",0.00626932349700836
6,20,"LL",0.000106084930647381
6,20,"NW",0.00443980251329162
1,7,"LL",9.22115630432697e-05
1,7,"NW",0.00048312474629397
1,10,"LL",4.64999361394531e-05
1,10,"NW",0.000459546931475413
1,14,"LL",3.98167421532101e-05
1,14,"NW",0.000312138832165608
1,20,"LL",1.93058738327049e-05
1,20,"NW",0.000225587708352532
2,7,"LL",6.96479892393299e-05
2,7,"NW",0.000668563702593742
2,10,"LL",3.11953164450377e-05
2,10,"NW",0.00115875048379657
2,14,"LL",2.49669148216257e-05
2,14,"NW",0.000971026278164519
2,20,"LL",1.30794987744591e-05
2,20,"NW",0.000767567254707147
3,7,"LL",0.00027677054685844
3,7,"NW",0.00319789833814923
3,10,"LL",0.00016800467833211
3,10,"NW",0.00297709045574517
3,14,"LL",9.5822915062182e-05
3,14,"NW",0.00354268548962385
3,20,"LL",7.1929311002617e-05
3,20,"NW",0.00218991669067601
4,7,"LL",0.000633081909214727
4,7,"NW",0.00414660473948459
4,10,"LL",0.000379336325008982
4,10,"NW",0.00175076283363143
4,14,"LL",0.000178446694906215
4,14,"NW",0.00196243728373402
4,20,"LL",0.000172116255038862
4,20,"NW",0.00250005234986011
5,7,"LL",0.00114905334197413
5,7,"NW",0.0142363623823413
5,10,"LL",0.0010304374353407
5,10,"NW",0.0094824716351949
5,14,"LL",0.000494852142980034
5,14,"NW",0.00732970810869181
5,20,"LL",0.000314128062640055
5,20,"NW",0.00913386514806156
6,7,"LL",0.000450798006353951
6,7,"NW",0.00876893725594962
6,10,"LL",0.00030859242373337
6,10,"NW",0.00703910684784121
6,14,"LL",0.000236362140488742
6,14,"NW",0.00357811835494284
6,20,"LL",0.000128685651045441
6,20,"NW",0.00421788318072465
1,7,"LL",0.000145543547087129
1,7,"NW",0.000373332072664501
1,10,"LL",6.01953694632014e-05
1,10,"NW",0.000397804313302934
1,14,"LL",4.06518658167219e-05
1,14,"NW",0.000289865613464484
1,20,"LL",2.72806362980418e-05
1,20,"NW",0.000295325719468391
2,7,"LL",8.27384402507808e-05
2,7,"NW",0.00118598607759799
2,10,"LL",2.65138997087473e-05
2,10,"NW",0.0013930180501051
2,14,"LL",2.48403100273807e-05
2,14,"NW",0.00111942113333897
2,20,"LL",1.11055415197733e-05
2,20,"NW",0.00071114888885652
3,7,"LL",0.000304182172230133
3,7,"NW",0.00370947584849153
3,10,"LL",0.000141292695290058
3,10,"NW",0.00301674289225722
3,14,"LL",0.000114259251547987
3,14,"NW",0.00193497739034234
3,20,"LL",6.59379812330302e-05
3,20,"NW",0.00263088799151692
4,7,"LL",0.000594468372851018
4,7,"NW",0.00409874975152116
4,10,"LL",0.000350499829640976
4,10,"NW",0.00308898527151758
4,14,"LL",0.000251670355669791
4,14,"NW",0.00153166407966387
4,20,"LL",0.000170370591099539
4,20,"NW",0.00169474282777142
5,7,"LL",0.00135489332318274
5,7,"NW",0.0126166976654087
5,10,"LL",0.000939055862273091
5,10,"NW",0.00744952214122948
5,14,"LL",0.000526508602145924
5,14,"NW",0.0093084844553113
5,20,"LL",0.000320502480507451
5,20,"NW",0.00830077036452071
6,7,"LL",0.000709602375760013
6,7,"NW",0.00761718123139338
6,10,"LL",0.000309181528629386
6,10,"NW",0.00648409890402511
6,14,"LL",0.000179878291638905
6,14,"NW",0.00403461556472863
6,20,"LL",0.000131103086372641
6,20,"NW",0.00469030072944215
1,7,"LL",7.26546840075081e-05
1,7,"NW",0.000272165237653477
1,10,"LL",5.0709963839731e-05
1,10,"NW",0.000331817811804659
1,14,"LL",3.11165876459282e-05
1,14,"NW",0.00026941520619487
1,20,"LL",2.36629416501834e-05
1,20,"NW",0.00023533361557892
2,7,"LL",4.50668294630369e-05
2,7,"NW",0.0014257401629634
2,10,"LL",4.36160951733756e-05
2,10,"NW",0.000707779408200958
2,14,"LL",2.39339019173875e-05
2,14,"NW",0.000601153488938788
2,20,"LL",1.30194670883142e-05
2,20,"NW",0.000635401643146361
3,7,"LL",0.000217869716732652
3,7,"NW",0.00488363669935653
3,10,"LL",0.000136036053915471
3,10,"NW",0.00351916601227326
3,14,"LL",7.46435653007328e-05
3,14,"NW",0.00322881956072568
3,20,"LL",6.75187668195675e-05
3,20,"NW",0.00199303523063734
4,7,"LL",0.000582912275552621
4,7,"NW",0.00526071679718605
4,10,"LL",0.00028066155034397
4,10,"NW",0.00337507273827195
4,14,"LL",0.000236178850582223
4,14,"NW",0.00301755750711771
4,20,"LL",0.000131803551581266
4,20,"NW",0.0026104327277746
5,7,"LL",0.00164736543792995
5,7,"NW",0.0160909270697257
5,10,"LL",0.00067560144652614
5,10,"NW",0.00729713443512986
5,14,"LL",0.000403823706041133
5,14,"NW",0.0121058808572935
5,20,"LL",0.000351139915048403
5,20,"NW",0.00535158330310126
6,7,"LL",0.000830091474826421
6,7,"NW",0.00470185797417598
6,10,"LL",0.000342708269410101
6,10,"NW",0.00585112214882986
6,14,"LL",0.000206125455799638
6,14,"NW",0.00528423848639942
6,20,"LL",0.000105944850337091
6,20,"NW",0.00436297055872101
1,7,"LL",7.27948404908155e-05
1,7,"NW",0.000362404863484732
1,10,"LL",5.77817993353191e-05
1,10,"NW",0.000388151573190233
1,14,"LL",3.6224340319766e-05
1,14,"NW",0.000283493775860203
1,20,"LL",2.71039470171956e-05
1,20,"NW",0.000326929983173339
2,7,"LL",5.40903923884085e-05
2,7,"NW",0.00113532449638343
2,10,"LL",2.41377147009218e-05
2,10,"NW",0.000870570327969484
2,14,"LL",2.49577894753362e-05
2,14,"NW",0.000642582523168778
2,20,"LL",1.52524785676849e-05
2,20,"NW",0.000973925652494539
3,7,"LL",0.000251953824552154
3,7,"NW",0.00375393409671838
3,10,"LL",0.000208629775734476
3,10,"NW",0.0034829447611407
3,14,"LL",0.000133660493201132
3,14,"NW",0.00159769149082329
3,20,"LL",6.00322858836932e-05
3,20,"NW",0.002275678730896
4,7,"LL",0.000540364420034172
4,7,"NW",0.00309327836020236
4,10,"LL",0.000455404122052943
4,10,"NW",0.002001241905503
4,14,"LL",0.000239600549513264
4,14,"NW",0.00262750015086575
4,20,"LL",0.000184293588890357
4,20,"NW",0.00189736827528032
5,7,"LL",0.000592983534075758
5,7,"NW",0.0171450143278691
5,10,"LL",0.000396908923811178
5,10,"NW",0.0128730807279728
5,14,"LL",0.00041764278155803
5,14,"NW",0.0085443457969083
5,20,"LL",0.000268085893793051
5,20,"NW",0.00850694180134734
6,7,"LL",0.000730256434649279
6,7,"NW",0.00564272674746501
6,10,"LL",0.00039741421307396
6,10,"NW",0.0100110483985599
6,14,"LL",0.000143908329422805
6,14,"NW",0.00472094656385437
6,20,"LL",0.000107658266207422
6,20,"NW",0.00496178853233472
1,7,"LL",0.000169524890655118
1,7,"NW",0.000707617571080763
1,10,"LL",3.37339836846417e-05
1,10,"NW",0.00019756707229627
1,14,"LL",3.32882496975531e-05
1,14,"NW",0.000227706418680951
1,20,"LL",2.18380703960748e-05
1,20,"NW",0.000237945660850455
2,7,"LL",5.99199138498306e-05
2,7,"NW",0.000698728125824745
2,10,"LL",3.37397564368801e-05
2,10,"NW",0.00182657053832696
2,14,"LL",2.26028766067235e-05
2,14,"NW",0.000694693666503999
2,20,"LL",1.13722656027441e-05
2,20,"NW",0.000689776601609596
3,7,"LL",0.000200137719617041
3,7,"NW",0.00368778811088703
3,10,"LL",0.000240511530378576
3,10,"NW",0.00324403377691585
3,14,"LL",9.83968814646456e-05
3,14,"NW",0.00294532932234053
3,20,"LL",5.99217498118794e-05
3,20,"NW",0.00244171585601419
4,7,"LL",0.000518611962665574
4,7,"NW",0.0020374771373582
4,10,"LL",0.000357315932984201
4,10,"NW",0.0038085607999128
4,14,"LL",0.000197359536524408
4,14,"NW",0.00292652802677078
4,20,"LL",0.000202793983723715
4,20,"NW",0.00247353529414889
5,7,"LL",0.00132524005969985
5,7,"NW",0.0267029916950523
5,10,"LL",0.000591090729286192
5,10,"NW",0.00889848851993181
5,14,"LL",0.00049103544668891
5,14,"NW",0.00611270182369667
5,20,"LL",0.000263988924683528
5,20,"NW",0.00919052677633836
6,7,"LL",0.000294464593724393
6,7,"NW",0.00755219545051122
6,10,"LL",0.000204192772128175
6,10,"NW",0.00701401854275078
6,14,"LL",0.000235481342025096
6,14,"NW",0.00667637756034409
6,20,"LL",0.000110694424013016
6,20,"NW",0.00555197373839558
1,7,"LL",5.28328448888858e-05
1,7,"NW",0.00028124340716192
1,10,"LL",5.01788108640122e-05
1,10,"NW",0.000422951981042601
1,14,"LL",3.53525425332976e-05
1,14,"NW",0.000240729182538216
1,20,"LL",3.05928958060129e-05
1,20,"NW",0.000240096803430361
2,7,"LL",4.95970354116893e-05
2,7,"NW",0.00111961753753521
2,10,"LL",2.50377934938642e-05
2,10,"NW",0.00111684951518875
2,14,"LL",2.47171471853405e-05
2,14,"NW",0.0011913148817458
2,20,"LL",1.19142170435331e-05
2,20,"NW",0.00065070286265484
3,7,"LL",0.000250784287276227
3,7,"NW",0.00506052559345559
3,10,"LL",0.000157192704171747
3,10,"NW",0.00265210316832367
3,14,"LL",0.000112540304829641
3,14,"NW",0.00218074487947909
3,20,"LL",6.05928772097724e-05
3,20,"NW",0.00251833784405881
4,7,"LL",0.000482059948504774
4,7,"NW",0.00278666628124787
4,10,"LL",0.000258663697136941
4,10,"NW",0.00255431626300903
4,14,"LL",0.000157725120543853
4,14,"NW",0.00243141904932003
4,20,"LL",0.000164076139823965
4,20,"NW",0.00211726940006527
5,7,"LL",0.00174332967765345
5,7,"NW",0.00646006431180377
5,10,"LL",0.000781507330541309
5,10,"NW",0.00999668124449563
5,14,"LL",0.000399765664252656
5,14,"NW",0.0130607548088345
5,20,"LL",0.000324293661762526
5,20,"NW",0.00833958345763009
6,7,"LL",0.000826563696403134
6,7,"NW",0.0170561491093673
6,10,"LL",0.000315234890526167
6,10,"NW",0.00789283363460632
6,14,"LL",0.000160832521122018
6,14,"NW",0.00492269970719996
6,20,"LL",9.19397408119213e-05
6,20,"NW",0.00434992345674065
1,7,"LL",0.000128093023528952
1,7,"NW",0.000402752828170826
1,10,"LL",4.46166290780201e-05
1,10,"NW",0.000288946706242633
1,14,"LL",3.27750366820297e-05
1,14,"NW",0.000313388983263478
1,20,"LL",2.83242770064444e-05
1,20,"NW",0.000252579468261718
2,7,"LL",6.39118749707104e-05
2,7,"NW",0.00118825706659099
2,10,"LL",2.78240137353966e-05
2,10,"NW",0.00108236771196653
2,14,"LL",2.71864719452792e-05
2,14,"NW",0.000634937473943607
2,20,"LL",1.35186200654111e-05
2,20,"NW",0.00069939378903326
3,7,"LL",0.000208131732822003
3,7,"NW",0.00598632509480646
3,10,"LL",0.000151233894587372
3,10,"NW",0.0027522803179306
3,14,"LL",7.73558977745082e-05
3,14,"NW",0.00256838900593709
3,20,"LL",7.72943193437321e-05
3,20,"NW",0.00194137096338724
4,7,"LL",0.00103402347561688
4,7,"NW",0.00244706815343224
4,10,"LL",0.000399557785425836
4,10,"NW",0.00163822826850336
4,14,"LL",0.000221902029996166
4,14,"NW",0.00251058419630103
4,20,"LL",0.000164701335201679
4,20,"NW",0.00280089441258132
5,7,"LL",0.000761726081136861
5,7,"NW",0.0111535545031803
5,10,"LL",0.000694777623354562
5,10,"NW",0.00832520024087562
5,14,"LL",0.000432193778592982
5,14,"NW",0.0100062905137576
5,20,"LL",0.000295941251732458
5,20,"NW",0.008716990110041
6,7,"LL",0.000508910114709529
6,7,"NW",0.0051071320980233
6,10,"LL",0.000223733090812995
6,10,"NW",0.00461593023558657
6,14,"LL",0.000155751857858639
6,14,"NW",0.00510579016438572
6,20,"LL",9.55020041556517e-05
6,20,"NW",0.00508442075289673
1,7,"LL",0.000136574230856013
1,7,"NW",0.000577930083960819
1,10,"LL",4.88140871114936e-05
1,10,"NW",0.000267182780130114
1,14,"LL",2.92213564308004e-05
1,14,"NW",0.00028306922956687
1,20,"LL",2.18508474362315e-05
1,20,"NW",0.000332093538016799
2,7,"LL",7.44731263545732e-05
2,7,"NW",0.00218716915578991
2,10,"LL",3.26871656615193e-05
2,10,"NW",0.0014199108151643
2,14,"LL",1.94124737325427e-05
2,14,"NW",0.000836685529421461
2,20,"LL",1.50139927320659e-05
2,20,"NW",0.000731051054164421
3,7,"LL",0.000317762935808258
3,7,"NW",0.0020053758015766
3,10,"LL",0.000178355145453461
3,10,"NW",0.00232181357024373
3,14,"LL",7.8973178330537e-05
3,14,"NW",0.00294808409126627
3,20,"LL",5.50380628726065e-05
3,20,"NW",0.00269873733862427
4,7,"LL",0.000304781453515578
4,7,"NW",0.00358088443589736
4,10,"LL",0.000413770330023345
4,10,"NW",0.00306284111278714
4,14,"LL",0.000286135708182161
4,14,"NW",0.00345123046505215
4,20,"LL",0.000162907998994328
4,20,"NW",0.00244693887314189
5,7,"LL",0.00112668658251242
5,7,"NW",0.0126638918979107
5,10,"LL",0.000916900981199382
5,10,"NW",0.00762774100766821
5,14,"LL",0.00044808189264093
5,14,"NW",0.00928573889438808
5,20,"LL",0.00030856709102995
5,20,"NW",0.00789103105440927
6,7,"LL",0.000535243758862645
6,7,"NW",0.00875021553151949
6,10,"LL",0.000250641502354369
6,10,"NW",0.00486280037486734
6,14,"LL",0.000221609615075663
6,14,"NW",0.00438121159779823
6,20,"LL",0.000112743458786052
6,20,"NW",0.00561886498164252
1,7,"LL",0.000135605893647264
1,7,"NW",0.000588095184155498
1,10,"LL",6.21077520836377e-05
1,10,"NW",0.000340289949280076
1,14,"LL",2.78852546844767e-05
1,14,"NW",0.000164103929591612
1,20,"LL",2.51410196642027e-05
1,20,"NW",0.000282976762309511
2,7,"LL",3.5632736756443e-05
2,7,"NW",0.001481414069987
2,10,"LL",3.65245491238816e-05
2,10,"NW",0.000956408874830345
2,14,"LL",1.91418711385874e-05
2,14,"NW",0.00109544189796258
2,20,"LL",1.45026154253723e-05
2,20,"NW",0.00122170403533158
3,7,"LL",0.000205453733562385
3,7,"NW",0.00322052574274853
3,10,"LL",0.000182689437228351
3,10,"NW",0.00263534520441534
3,14,"LL",8.35912281421456e-05
3,14,"NW",0.00425855400181594
3,20,"LL",6.06947155932237e-05
3,20,"NW",0.0027931163589446
4,7,"LL",0.000758225183669641
4,7,"NW",0.00471352570694225
4,10,"LL",0.000362664820353787
4,10,"NW",0.00317429504088696
4,14,"LL",0.000214121732808381
4,14,"NW",0.00212876524483316
4,20,"LL",0.000155397623245481
4,20,"NW",0.00200795764768892
5,7,"LL",0.00122962557810669
5,7,"NW",0.00786555098122974
5,10,"LL",0.000834910042691759
5,10,"NW",0.00979595626699078
5,14,"LL",0.000470964647918575
5,14,"NW",0.00654840166483232
5,20,"LL",0.000284218120335752
5,20,"NW",0.00689271543259906
6,7,"LL",0.00071334076385957
6,7,"NW",0.00620849040173302
6,10,"LL",0.000187906816483528
6,10,"NW",0.00579476411488855
6,14,"LL",0.000143975984851791
6,14,"NW",0.00654280408840262
6,20,"LL",0.000107586653289477
6,20,"NW",0.00570487771944398
1,7,"LL",0.000238160535906908
1,7,"NW",0.000406966288431032
1,10,"LL",3.92025728898137e-05
1,10,"NW",0.000333477141666509
1,14,"LL",2.64816398014702e-05
1,14,"NW",0.000253260036757859
1,20,"LL",2.51184877927464e-05
1,20,"NW",0.000234387170241788
2,7,"LL",5.94141631320343e-05
2,7,"NW",0.00224964420845165
2,10,"LL",3.34454680813631e-05
2,10,"NW",0.000951419234602307
2,14,"LL",2.5205005647157e-05
2,14,"NW",0.000779400934174968
2,20,"LL",1.61137301446339e-05
2,20,"NW",0.000782823769654278
3,7,"LL",0.000198237531339022
3,7,"NW",0.00435978684807634
3,10,"LL",0.000140785507980454
3,10,"NW",0.00379174614721075
3,14,"LL",7.8347040912288e-05
3,14,"NW",0.00339909674135265
3,20,"LL",6.8655524402025e-05
3,20,"NW",0.0036904927572342
4,7,"LL",0.00064474221734435
4,7,"NW",0.00380606110186208
4,10,"LL",0.00032293830274589
4,10,"NW",0.00289758048260934
4,14,"LL",0.000151594002105757
4,14,"NW",0.00226876186349888
4,20,"LL",0.000140409363311412
4,20,"NW",0.00242520793794801
5,7,"LL",0.000812673818050057
5,7,"NW",0.0173252750444914
5,10,"LL",0.00119658510763582
5,10,"NW",0.0139906789827133
5,14,"LL",0.000504391683847319
5,14,"NW",0.0128734478799035
5,20,"LL",0.000276956639765714
5,20,"NW",0.0060213297812143
6,7,"LL",0.000810505137093246
6,7,"NW",0.00468505372455545
6,10,"LL",0.000219854405062378
6,10,"NW",0.00608963445939697
6,14,"LL",0.000200436634555303
6,14,"NW",0.00488196843955794
6,20,"LL",0.000102717311390546
6,20,"NW",0.00514851945409829
1,7,"LL",7.05933498437985e-05
1,7,"NW",0.000298799721993864
1,10,"LL",6.1948983088289e-05
1,10,"NW",0.000406057782264626
1,14,"LL",3.5805416408919e-05
1,14,"NW",0.000351067594733362
1,20,"LL",2.31254005662019e-05
1,20,"NW",0.000226350070930596
2,7,"LL",7.24687953417809e-05
2,7,"NW",0.00220750798921665
2,10,"LL",4.07617171027492e-05
2,10,"NW",0.000897289503928322
2,14,"LL",2.28022139453853e-05
2,14,"NW",0.000674367488956921
2,20,"LL",1.05935406040158e-05
2,20,"NW",0.000702953278782397
3,7,"LL",0.000269047670464636
3,7,"NW",0.00682120289470965
3,10,"LL",0.000137077558985846
3,10,"NW",0.00256947568601618
3,14,"LL",0.000133080545449579
3,14,"NW",0.00186977563588934
3,20,"LL",8.08726904398719e-05
3,20,"NW",0.00200114304742281
4,7,"LL",0.000742349324839983
4,7,"NW",0.00316433937044834
4,10,"LL",0.000285627371727893
4,10,"NW",0.00255560632599409
4,14,"LL",0.000261240934850219
4,14,"NW",0.00332102666427279
4,20,"LL",0.000166992880313469
4,20,"NW",0.00205775261357836
5,7,"LL",0.000979112116702683
5,7,"NW",0.0187233300652149
5,10,"LL",0.00071139725920456
5,10,"NW",0.0111864671336741
5,14,"LL",0.000514689471749611
5,14,"NW",0.00575347745280156
5,20,"LL",0.000269337926984116
5,20,"NW",0.00880956831841042
6,7,"LL",0.00052801330740618
6,7,"NW",0.0130276089137394
6,10,"LL",0.000455198952067922
6,10,"NW",0.00603633605761371
6,14,"LL",0.000127698673205712
6,14,"NW",0.0093784575438745
6,20,"LL",9.0668106650858e-05
6,20,"NW",0.00640924589064295
1,7,"LL",0.000125807492737551
1,7,"NW",0.000399557132004568
1,10,"LL",4.96575449460584e-05
1,10,"NW",0.000262596346862272
1,14,"LL",3.71333086179472e-05
1,14,"NW",0.000290743587601025
1,20,"LL",2.33440914821653e-05
1,20,"NW",0.000200257971096918
2,7,"LL",6.65396695507248e-05
2,7,"NW",0.00270348764817287
2,10,"LL",3.54866702113695e-05
2,10,"NW",0.00107270180790842
2,14,"LL",1.44119474898417e-05
2,14,"NW",0.000849150875729133
2,20,"LL",1.34494910432273e-05
2,20,"NW",0.00074492541420807
3,7,"LL",0.000325221222446875
3,7,"NW",0.00516617702644845
3,10,"LL",0.000148178765661701
3,10,"NW",0.00494759430428701
3,14,"LL",0.000115647021544663
3,14,"NW",0.00172785083185264
3,20,"LL",6.79686044467105e-05
3,20,"NW",0.00244640141132253
4,7,"LL",0.000547076106264634
4,7,"NW",0.00368857574418223
4,10,"LL",0.00040960933673875
4,10,"NW",0.00645306054138392
4,14,"LL",0.000251071282912928
4,14,"NW",0.00219615699956809
4,20,"LL",0.000175990599445012
4,20,"NW",0.00270614762817609
5,7,"LL",0.000976645652494024
5,7,"NW",0.0113286604803091
5,10,"LL",0.000595808913635301
5,10,"NW",0.0114670835362102
5,14,"LL",0.000704791881484274
5,14,"NW",0.0143100219568863
5,20,"LL",0.000320115996039316
5,20,"NW",0.00591145771107243
6,7,"LL",0.000472972494963041
6,7,"NW",0.0123494590790834
6,10,"LL",0.000340253852105759
6,10,"NW",0.00791511113441918
6,14,"LL",0.00015424397276922
6,14,"NW",0.00627657718755973
6,20,"LL",0.000147241961841634
6,20,"NW",0.00353479366543659
1,7,"LL",0.000136564973173146
1,7,"NW",0.000532599933508766
1,10,"LL",4.42957982756153e-05
1,10,"NW",0.000290189181296523
1,14,"LL",3.08876719797209e-05
1,14,"NW",0.000205417317480643
1,20,"LL",3.19265368824106e-05
1,20,"NW",0.000258639301026062
2,7,"LL",5.55042901313554e-05
2,7,"NW",0.00145074035290039
2,10,"LL",3.35440100537908e-05
2,10,"NW",0.00116777246387875
2,14,"LL",2.06209800656302e-05
2,14,"NW",0.00079439230486767
2,20,"LL",1.20888450436893e-05
2,20,"NW",0.000792590411206957
3,7,"LL",0.000352401581085222
3,7,"NW",0.00428092215049302
3,10,"LL",0.000188194466360856
3,10,"NW",0.00242186310083649
3,14,"LL",0.000110588286646351
3,14,"NW",0.00221128332081005
3,20,"LL",6.50573405169727e-05
3,20,"NW",0.00211186302619467
4,7,"LL",0.000760138612507451
4,7,"NW",0.00353078293014047
4,10,"LL",0.000294610241850526
4,10,"NW",0.00251192989627919
4,14,"LL",0.000230401592146817
4,14,"NW",0.00331704517971391
4,20,"LL",0.000154228842964586
4,20,"NW",0.00206036891413384
5,7,"LL",0.00123572459596176
5,7,"NW",0.0109360607360338
5,10,"LL",0.000593150613519542
5,10,"NW",0.00903951622026437
5,14,"LL",0.000659883127128911
5,14,"NW",0.00847747269744853
5,20,"LL",0.000249253628821865
5,20,"NW",0.00983672215215988
6,7,"LL",0.000725190768915434
6,7,"NW",0.0160211984945928
6,10,"LL",0.000275768595144237
6,10,"NW",0.00728361605925154
6,14,"LL",0.000172511697971321
6,14,"NW",0.00460480428490058
6,20,"LL",9.78756432124195e-05
6,20,"NW",0.00458537179880676
1,7,"LL",0.000146486501415445
1,7,"NW",0.000427952350024986
1,10,"LL",5.88009603813385e-05
1,10,"NW",0.000392080929222204
1,14,"LL",3.14531285477469e-05
1,14,"NW",0.00026581410028918
1,20,"LL",2.43035648369062e-05
1,20,"NW",0.000329533932784385
2,7,"LL",4.23172383174531e-05
2,7,"NW",0.00189139580893011
2,10,"LL",3.31121560709325e-05
2,10,"NW",0.00118380238420091
2,14,"LL",2.51184313710846e-05
2,14,"NW",0.000643949890322177
2,20,"LL",1.55599169982361e-05
2,20,"NW",0.000841032517374019
3,7,"LL",0.000254591220746768
3,7,"NW",0.00213128422341234
3,10,"LL",0.000164036022809356
3,10,"NW",0.00286316503627673
3,14,"LL",8.82114921254142e-05
3,14,"NW",0.00362940981252943
3,20,"LL",5.94841374114176e-05
3,20,"NW",0.00291372767134043
4,7,"LL",0.000934688392609507
4,7,"NW",0.00216094539576771
4,10,"LL",0.000479859338509899
4,10,"NW",0.00317862054313775
4,14,"LL",0.000214816118130571
4,14,"NW",0.00208185684832511
4,20,"LL",0.00015756767603742
4,20,"NW",0.00201570651759271
5,7,"LL",0.00111169593019425
5,7,"NW",0.0127953488002886
5,10,"LL",0.000921484312997321
5,10,"NW",0.00957956851903265
5,14,"LL",0.000524102665401409
5,14,"NW",0.00658506445671138
5,20,"LL",0.000296200126603327
5,20,"NW",0.00840993263374357
6,7,"LL",0.00023358156844896
6,7,"NW",0.00682110476814943
6,10,"LL",0.00039708312978182
6,10,"NW",0.00606160621902056
6,14,"LL",0.000174161872404156
6,14,"NW",0.00699085041851755
6,20,"LL",0.000102426455027165
6,20,"NW",0.00419470589509075
1,7,"LL",6.92759934412139e-05
1,7,"NW",0.000431395931498187
1,10,"LL",3.59106834637309e-05
1,10,"NW",0.000268243154378359
1,14,"LL",4.10142774685858e-05
1,14,"NW",0.000414128462062076
1,20,"LL",2.13110877645562e-05
1,20,"NW",0.000249031502435405
2,7,"LL",7.74527555632457e-05
2,7,"NW",0.00347026550946391
2,10,"LL",1.99142600788799e-05
2,10,"NW",0.00128308351867112
2,14,"LL",2.31385756409102e-05
2,14,"NW",0.000680411468969227
2,20,"LL",1.67133850476832e-05
2,20,"NW",0.000574786801292637
3,7,"LL",0.000211363739250618
3,7,"NW",0.00404691934914433
3,10,"LL",0.000173235317888427
3,10,"NW",0.0034557706915842
3,14,"LL",8.40393933551708e-05
3,14,"NW",0.00320212686925938
3,20,"LL",6.55530228292267e-05
3,20,"NW",0.00277708150743944
4,7,"LL",0.000705831895654103
4,7,"NW",0.00309339447319551
4,10,"LL",0.000349605536946071
4,10,"NW",0.00350771322145534
4,14,"LL",0.000212831518943645
4,14,"NW",0.00434543825836158
4,20,"LL",0.000156381987215022
4,20,"NW",0.00186906106287727
5,7,"LL",0.00175511956170614
5,7,"NW",0.0132078302715645
5,10,"LL",0.000805196093520027
5,10,"NW",0.0117636750600294
5,14,"LL",0.000413594500638132
5,14,"NW",0.00900669602248584
5,20,"LL",0.000284154337927527
5,20,"NW",0.00743853013377954
6,7,"LL",0.000589862168553792
6,7,"NW",0.00859145151179147
6,10,"LL",0.000340531974264354
6,10,"NW",0.00704599640641129
6,14,"LL",0.000171802956718236
6,14,"NW",0.00561540388634759
6,20,"LL",0.000120363855583403
6,20,"NW",0.00511302365404088
1,7,"LL",0.00013910487202765
1,7,"NW",0.000700657892607613
1,10,"LL",3.37938851752588e-05
1,10,"NW",0.000174341128613611
1,14,"LL",4.48134299839237e-05
1,14,"NW",0.000391587581895803
1,20,"LL",2.55904700837672e-05
1,20,"NW",0.000282174746542622
2,7,"LL",5.50798421724572e-05
2,7,"NW",0.00112862774567256
2,10,"LL",2.78424563895892e-05
2,10,"NW",0.000693867406365346
2,14,"LL",2.13347707132758e-05
2,14,"NW",0.00106618999427465
2,20,"LL",1.51004073332488e-05
2,20,"NW",0.00073253914698014
3,7,"LL",0.000224625648075841
3,7,"NW",0.00694295872869131
3,10,"LL",0.000226935934746067
3,10,"NW",0.00332454305331665
3,14,"LL",7.92167161433181e-05
3,14,"NW",0.00373398510437292
3,20,"LL",7.64812953577587e-05
3,20,"NW",0.00274448361378542
4,7,"LL",0.000420657967996162
4,7,"NW",0.00313148127773348
4,10,"LL",0.000564473056827462
4,10,"NW",0.00291517624922708
4,14,"LL",0.000199983574191977
4,14,"NW",0.00263870278240917
4,20,"LL",0.000144572267543423
4,20,"NW",0.0023645480487948
5,7,"LL",0.000724374054742419
5,7,"NW",0.0155340838768708
5,10,"LL",0.000756194486127728
5,10,"NW",0.00771073839072408
5,14,"LL",0.000559042055324324
5,14,"NW",0.0100616759267695
5,20,"LL",0.000272163977852603
5,20,"NW",0.00882246759393756
6,7,"LL",0.000358411811981563
6,7,"NW",0.00827262911378574
6,10,"LL",0.000438377250261342
6,10,"NW",0.00308020764740781
6,14,"LL",0.000230462878870642
6,14,"NW",0.0029273756042254
6,20,"LL",0.000112054631990589
6,20,"NW",0.00540534559928676
1,7,"LL",0.00010472536576362
1,7,"NW",0.000314388157886191
1,10,"LL",4.84340094885118e-05
1,10,"NW",0.000403352367899613
1,14,"LL",2.30860370901166e-05
1,14,"NW",0.00034160191118149
1,20,"LL",2.66495244102959e-05
1,20,"NW",0.000266632565484168
